#;Japanese H sections;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#;;;;;Depth;thickness;Upper Width;thickness;Lower Width;thickness;;Eccentricity;Eccentricity;Eccentricity;Position;Area;effective;effective;Second;Elastic;Elastic;Plastic;Radius;Second;Elastic;Plastic;Radius;Torsional;Elastic;;Imerfection;Imerfection;Imerfection;Type;"(*) 0:cold formed; 1: hot finished; 2: welded; 3: rolled;"
#;;;;;of;of;of;of upper;of;of lower;Root;in local;in local;in local;of;of;Vy shear;Vz shear;Moment;Modulus;Modulus;Modulus;of;Moment;Modulus;Modulus;of;Constant;Modulus;;value;value;value;of;
#;;;;;Section;Web;Section;Flange;Section;Flange;Radius;X-direction;Y-direction;Z-direction;Centroid;Section;Area ;Area ;of Area;upper;lower;;Gyration;of Area;;;Gyration;Inertia;Torsion;;f. buckling;f. buckling;f. lateral tors-;Product;
#;;;;;;;;;;;;;;;;;;;(strong axis);(strong axis);(strong axis);(strong axis);(strong axis);(weak axis);(weak axis);(weak axis);(weak axis);;;;(strong axis);(weak axis);ional buckling;(*);
#;country;family;name;shape;h;t_web;b_upper;t_upper;b_lower;t_lower;r;ex;ey;ez;zs;A;Ay;Az;Iy;Wy;;Wply;i_y;Iz;Wz;Wplz;i_z;It;Wt;Cw;alpha_y;alpha_z;alpha_LT;Product;
#;;;;;mm;mm;mm;mm;mm;mm;mm;cm;cm;cm;cm;cm2;cm2;cm2;cm4;cm3;;cm3;cm;cm4;cm3;cm3;cm;cm4;cm3;cm6;-;-;-;-;
;Japan;SH;H 550 x 200 x 12 x 25;I;550 ;12 ;200 ;25 ;;;13 ;;;;28 ;162 ;100 ;62 ;82300 ;2990 ;;3410 ;23 ;3340 ;334 ;519 ;5 ;237 ;95 ;2296875 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 250 x 9 x 16;I;550 ;9 ;250 ;16 ;;;13 ;;;;28 ;128 ;80 ;48 ;68400 ;2490 ;;2780 ;23 ;4170 ;334 ;512 ;6 ;81 ;51 ;2970375 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 250 x 9 x 19;I;550 ;9 ;250 ;19 ;;;13 ;;;;28 ;143 ;95 ;48 ;78000 ;2840 ;;3150 ;23 ;4950 ;396 ;605 ;6 ;127 ;67 ;3487799 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 250 x 9 x 22;I;550 ;9 ;250 ;22 ;;;13 ;;;;28 ;157 ;110 ;47 ;87300 ;3180 ;;3520 ;24 ;5730 ;459 ;699 ;6 ;190 ;86 ;3993000 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 250 x 12 x 22;I;550 ;12 ;250 ;22 ;;;13 ;;;;28 ;172 ;110 ;62 ;90600 ;3290 ;;3710 ;23 ;5740 ;459 ;707 ;6 ;207 ;94 ;3993000 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 250 x 12 x 25;I;550 ;12 ;250 ;25 ;;;13 ;;;;28 ;187 ;125 ;62 ;99600 ;3620 ;;4070 ;23 ;6520 ;522 ;801 ;6 ;289 ;116 ;4486084 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 250 x 12 x 28;I;550 ;12 ;250 ;28 ;;;13 ;;;;28 ;201 ;140 ;61 ;108000 ;3940 ;;4420 ;23 ;7300 ;584 ;894 ;6 ;394 ;141 ;4967156 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 300 x 12 x 16;I;550 ;12 ;300 ;16 ;;;13 ;;;;28 ;160 ;96 ;64 ;83300 ;3030 ;;3410 ;23 ;7210 ;481 ;740 ;7 ;112 ;70 ;5132808 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 300 x 12 x 19;I;550 ;12 ;300 ;19 ;;;13 ;;;;28 ;177 ;114 ;63 ;94700 ;3450 ;;3850 ;23 ;8560 ;571 ;875 ;7 ;167 ;88 ;6026916 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 300 x 12 x 22;I;550 ;12 ;300 ;22 ;;;13 ;;;;28 ;194 ;132 ;62 ;106000 ;3850 ;;4290 ;23 ;9910 ;661 ;1010 ;7 ;242 ;110 ;6899904 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 300 x 12 x 25;I;550 ;12 ;300 ;25 ;;;13 ;;;;28 ;212 ;150 ;62 ;117000 ;4250 ;;4720 ;24 ;11300 ;751 ;1140 ;7 ;341 ;137 ;7751953 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 300 x 16 x 22;I;550 ;16 ;300 ;22 ;;;13 ;;;;28 ;214 ;132 ;82 ;110000 ;4010 ;;4550 ;23 ;9920 ;661 ;1020 ;7 ;282 ;128 ;6899904 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 300 x 16 x 25;I;550 ;16 ;300 ;25 ;;;13 ;;;;28 ;232 ;150 ;82 ;121000 ;4400 ;;4970 ;23 ;11300 ;751 ;1160 ;7 ;381 ;152 ;7751953 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 550 x 300 x 16 x 28;I;550 ;16 ;300 ;28 ;;;13 ;;;;28 ;249 ;168 ;81 ;131000 ;4780 ;;5400 ;23 ;12600 ;841 ;1290 ;7 ;506 ;181 ;8583246 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 9 x 12;I;600 ;9 ;200 ;12 ;;;13 ;;;;30 ;101 ;48 ;53 ;57000 ;1900 ;;2200 ;24 ;1600 ;160 ;253 ;4 ;37 ;31 ;1382976 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 9 x 16;I;600 ;9 ;200 ;16 ;;;13 ;;;;30 ;117 ;64 ;53 ;69500 ;2320 ;;2640 ;24 ;2140 ;214 ;333 ;4 ;68 ;43 ;1818965 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 9 x 19;I;600 ;9 ;200 ;19 ;;;13 ;;;;30 ;128 ;76 ;52 ;78600 ;2620 ;;2960 ;25 ;2540 ;254 ;392 ;4 ;105 ;55 ;2137886 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 9 x 22;I;600 ;9 ;200 ;22 ;;;13 ;;;;30 ;140 ;88 ;52 ;87500 ;2920 ;;3280 ;25 ;2940 ;294 ;452 ;5 ;155 ;71 ;2449949 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 12 x 16;I;600 ;12 ;200 ;16 ;;;13 ;;;;30 ;134 ;64 ;70 ;74100 ;2470 ;;2880 ;24 ;2140 ;214 ;342 ;4 ;87 ;55 ;1818965 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 12 x 19;I;600 ;12 ;200 ;19 ;;;13 ;;;;30 ;145 ;76 ;69 ;83000 ;2770 ;;3200 ;24 ;2540 ;254 ;402 ;4 ;124 ;65 ;2137886 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 12 x 22;I;600 ;12 ;200 ;22 ;;;13 ;;;;30 ;156 ;88 ;68 ;91800 ;3060 ;;3510 ;24 ;2940 ;294 ;461 ;4 ;174 ;79 ;2449949 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 12 x 25;I;600 ;12 ;200 ;25 ;;;13 ;;;;30 ;168 ;100 ;68 ;100000 ;3350 ;;3820 ;25 ;3340 ;334 ;521 ;4 ;240 ;96 ;2755208 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 200 x 12 x 28;I;600 ;12 ;200 ;28 ;;;13 ;;;;30 ;179 ;112 ;67 ;109000 ;3630 ;;4130 ;25 ;3740 ;374 ;581 ;5 ;324 ;116 ;3053717 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 9 x 16;I;600 ;9 ;250 ;16 ;;;13 ;;;;30 ;133 ;80 ;53 ;83100 ;2770 ;;3100 ;25 ;4170 ;334 ;513 ;6 ;82 ;51 ;3552667 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 9 x 19;I;600 ;9 ;250 ;19 ;;;13 ;;;;30 ;147 ;95 ;52 ;94600 ;3150 ;;3510 ;25 ;4950 ;396 ;606 ;6 ;128 ;67 ;4175559 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 12 x 19;I;600 ;12 ;250 ;19 ;;;13 ;;;;30 ;164 ;95 ;69 ;99100 ;3300 ;;3750 ;25 ;4960 ;397 ;615 ;6 ;147 ;77 ;4175559 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 12 x 22;I;600 ;12 ;250 ;22 ;;;13 ;;;;30 ;178 ;110 ;68 ;110000 ;3670 ;;4150 ;25 ;5740 ;459 ;709 ;6 ;209 ;95 ;4785057 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 12 x 25;I;600 ;12 ;250 ;25 ;;;13 ;;;;30 ;193 ;125 ;68 ;121000 ;4040 ;;4540 ;25 ;6520 ;522 ;802 ;6 ;292 ;117 ;5381266 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 12 x 28;I;600 ;12 ;250 ;28 ;;;13 ;;;;30 ;207 ;140 ;67 ;132000 ;4390 ;;4930 ;25 ;7300 ;584 ;896 ;6 ;397 ;142 ;5964292 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 16 x 25;I;600 ;16 ;250 ;25 ;;;13 ;;;;30 ;215 ;125 ;90 ;127000 ;4220 ;;4840 ;24 ;6530 ;522 ;818 ;6 ;336 ;134 ;5381266 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 16 x 28;I;600 ;16 ;250 ;28 ;;;13 ;;;;30 ;229 ;140 ;89 ;137000 ;4570 ;;5230 ;25 ;7310 ;585 ;911 ;6 ;440 ;157 ;5964292 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 250 x 16 x 32;I;600 ;16 ;250 ;32 ;;;13 ;;;;30 ;247 ;160 ;87 ;151000 ;5020 ;;5730 ;25 ;8350 ;668 ;1040 ;6 ;619 ;194 ;6721333 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 12 x 19;I;600 ;12 ;300 ;19 ;;;13 ;;;;30 ;183 ;114 ;69 ;115000 ;3840 ;;4300 ;25 ;8560 ;571 ;877 ;7 ;170 ;89 ;7215366 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 12 x 22;I;600 ;12 ;300 ;22 ;;;13 ;;;;30 ;200 ;132 ;68 ;129000 ;4290 ;;4780 ;25 ;9910 ;661 ;1010 ;7 ;245 ;111 ;8268579 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 12 x 25;I;600 ;12 ;300 ;25 ;;;13 ;;;;30 ;218 ;150 ;68 ;142000 ;4730 ;;5260 ;26 ;11300 ;751 ;1150 ;7 ;344 ;138 ;9298828 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 12 x 28;I;600 ;12 ;300 ;28 ;;;13 ;;;;30 ;235 ;168 ;67 ;155000 ;5160 ;;5730 ;26 ;12600 ;841 ;1280 ;7 ;470 ;168 ;10306296 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 14 x 22;I;600 ;14 ;300 ;22 ;;;13 ;;;;30 ;211 ;132 ;79 ;131000 ;4380 ;;4940 ;25 ;9910 ;661 ;1020 ;7 ;264 ;120 ;8268579 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 14 x 25;I;600 ;14 ;300 ;25 ;;;13 ;;;;30 ;229 ;150 ;79 ;145000 ;4820 ;;5410 ;25 ;11300 ;751 ;1150 ;7 ;363 ;145 ;9298828 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 14 x 28;I;600 ;14 ;300 ;28 ;;;13 ;;;;30 ;246 ;168 ;78 ;157000 ;5250 ;;5880 ;25 ;12600 ;841 ;1290 ;7 ;489 ;175 ;10306296 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 16 x 28;I;600 ;16 ;300 ;28 ;;;13 ;;;;30 ;257 ;168 ;89 ;160000 ;5330 ;;6030 ;25 ;12600 ;841 ;1300 ;7 ;513 ;183 ;10306296 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 600 x 300 x 16 x 32;I;600 ;16 ;300 ;32 ;;;13 ;;;;30 ;279 ;192 ;87 ;177000 ;5890 ;;6640 ;25 ;14400 ;961 ;1480 ;7 ;729 ;228 ;11614464 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 200 x 9 x 12;I;650 ;9 ;200 ;12 ;;;13 ;;;;33 ;106 ;48 ;58 ;68600 ;2110 ;;2460 ;26 ;1600 ;160 ;254 ;4 ;38 ;32 ;1628176 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 200 x 9 x 16;I;650 ;9 ;200 ;16 ;;;13 ;;;;33 ;121 ;64 ;57 ;83400 ;2570 ;;2930 ;26 ;2140 ;214 ;334 ;4 ;70 ;44 ;2143765 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 200 x 9 x 19;I;650 ;9 ;200 ;19 ;;;13 ;;;;33 ;133 ;76 ;57 ;94200 ;2900 ;;3280 ;27 ;2540 ;254 ;393 ;4 ;106 ;56 ;2521686 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 200 x 9 x 22;I;650 ;9 ;200 ;22 ;;;13 ;;;;33 ;144 ;88 ;56 ;105000 ;3220 ;;3630 ;27 ;2940 ;294 ;453 ;5 ;157 ;71 ;2892149 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 200 x 12 x 19;I;650 ;12 ;200 ;19 ;;;13 ;;;;33 ;151 ;76 ;75 ;99900 ;3070 ;;3570 ;26 ;2540 ;254 ;403 ;4 ;127 ;67 ;2521686 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 200 x 12 x 22;I;650 ;12 ;200 ;22 ;;;13 ;;;;33 ;162 ;88 ;74 ;110000 ;3400 ;;3910 ;26 ;2940 ;294 ;463 ;4 ;177 ;80 ;2892149 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 200 x 12 x 25;I;650 ;12 ;200 ;25 ;;;13 ;;;;33 ;174 ;100 ;74 ;121000 ;3710 ;;4250 ;26 ;3340 ;334 ;523 ;4 ;243 ;97 ;3255208 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 200 x 12 x 28;I;650 ;12 ;200 ;28 ;;;13 ;;;;33 ;185 ;112 ;73 ;131000 ;4020 ;;4580 ;27 ;3740 ;374 ;583 ;5 ;327 ;117 ;3610917 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 250 x 12 x 19;I;650 ;12 ;250 ;19 ;;;13 ;;;;33 ;170 ;95 ;75 ;119000 ;3660 ;;4160 ;26 ;4960 ;397 ;617 ;5 ;150 ;79 ;4925169 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 250 x 12 x 22;I;650 ;12 ;250 ;22 ;;;13 ;;;;33 ;184 ;110 ;74 ;132000 ;4060 ;;4600 ;27 ;5740 ;459 ;711 ;6 ;212 ;97 ;5648729 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 250 x 12 x 25;I;650 ;12 ;250 ;25 ;;;13 ;;;;33 ;199 ;125 ;74 ;145000 ;4460 ;;5030 ;27 ;6520 ;522 ;804 ;6 ;295 ;118 ;6357829 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 250 x 12 x 28;I;650 ;12 ;250 ;28 ;;;13 ;;;;33 ;213 ;140 ;73 ;158000 ;4850 ;;5460 ;27 ;7300 ;584 ;898 ;6 ;400 ;143 ;7052573 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 250 x 16 x 28;I;650 ;16 ;250 ;28 ;;;13 ;;;;33 ;237 ;140 ;97 ;165000 ;5070 ;;5810 ;26 ;7310 ;585 ;915 ;6 ;447 ;160 ;7052573 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 300 x 12 x 16;I;650 ;12 ;300 ;16 ;;;13 ;;;;33 ;172 ;96 ;76 ;121000 ;3740 ;;4230 ;27 ;7210 ;481 ;744 ;6 ;118 ;73 ;7235208 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 300 x 12 x 19;I;650 ;12 ;300 ;19 ;;;13 ;;;;33 ;189 ;114 ;75 ;138000 ;4240 ;;4760 ;27 ;8560 ;571 ;878 ;7 ;172 ;91 ;8510691 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 300 x 12 x 22;I;650 ;12 ;300 ;22 ;;;13 ;;;;33 ;206 ;132 ;74 ;154000 ;4730 ;;5290 ;27 ;9910 ;661 ;1010 ;7 ;248 ;113 ;9761004 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 300 x 12 x 25;I;650 ;12 ;300 ;25 ;;;13 ;;;;33 ;224 ;150 ;74 ;169000 ;5210 ;;5810 ;28 ;11300 ;751 ;1150 ;7 ;347 ;139 ;10986328 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 300 x 16 x 22;I;650 ;16 ;300 ;22 ;;;13 ;;;;33 ;230 ;132 ;98 ;161000 ;4960 ;;5660 ;26 ;9920 ;661 ;1030 ;7 ;296 ;134 ;9761004 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 300 x 16 x 25;I;650 ;16 ;300 ;25 ;;;13 ;;;;33 ;248 ;150 ;98 ;177000 ;5440 ;;6170 ;27 ;11300 ;751 ;1160 ;7 ;394 ;158 ;10986328 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 300 x 16 x 28;I;650 ;16 ;300 ;28 ;;;13 ;;;;33 ;265 ;168 ;97 ;192000 ;5900 ;;6680 ;27 ;12600 ;841 ;1300 ;7 ;520 ;186 ;12186846 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 650 x 300 x 16 x 32;I;650 ;16 ;300 ;32 ;;;13 ;;;;33 ;287 ;192 ;95 ;212000 ;6510 ;;7350 ;27 ;14400 ;961 ;1480 ;7 ;735 ;230 ;13749264 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 200 x 9 x 12;I;700 ;9 ;200 ;12 ;;;18 ;;;;35 ;112 ;48 ;64 ;83100 ;2370 ;;2770 ;27 ;1610 ;161 ;256 ;4 ;39 ;33 ;1893376 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 200 x 9 x 16;I;700 ;9 ;200 ;16 ;;;18 ;;;;35 ;127 ;64 ;63 ;100000 ;2860 ;;3280 ;28 ;2140 ;214 ;336 ;4 ;71 ;44 ;2495232 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 200 x 9 x 19;I;700 ;9 ;200 ;19 ;;;18 ;;;;35 ;138 ;76 ;62 ;113000 ;3220 ;;3660 ;29 ;2540 ;254 ;396 ;4 ;108 ;57 ;2937153 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 200 x 9 x 22;I;700 ;9 ;200 ;22 ;;;18 ;;;;35 ;150 ;88 ;62 ;125000 ;3580 ;;4040 ;29 ;2940 ;294 ;456 ;4 ;158 ;72 ;3371016 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 200 x 12 x 22;I;700 ;12 ;200 ;22 ;;;18 ;;;;35 ;170 ;88 ;82 ;132000 ;3780 ;;4360 ;28 ;2950 ;295 ;466 ;4 ;180 ;82 ;3371016 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 200 x 12 x 25;I;700 ;12 ;200 ;25 ;;;18 ;;;;35 ;181 ;100 ;81 ;144000 ;4120 ;;4730 ;28 ;3350 ;335 ;526 ;4 ;246 ;98 ;3796875 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 200 x 12 x 28;I;700 ;12 ;200 ;28 ;;;18 ;;;;35 ;192 ;112 ;80 ;156000 ;4460 ;;5100 ;29 ;3750 ;375 ;586 ;4 ;330 ;118 ;4214784 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 250 x 9 x 16;I;700 ;9 ;250 ;16 ;;;18 ;;;;35 ;143 ;80 ;63 ;119000 ;3400 ;;3830 ;29 ;4170 ;334 ;516 ;5 ;84 ;53 ;4873500 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 250 x 9 x 19;I;700 ;9 ;250 ;19 ;;;18 ;;;;35 ;157 ;95 ;62 ;135000 ;3850 ;;4310 ;29 ;4950 ;396 ;610 ;6 ;130 ;69 ;5736627 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 250 x 12 x 19;I;700 ;12 ;250 ;19 ;;;18 ;;;;35 ;177 ;95 ;82 ;142000 ;4060 ;;4640 ;28 ;4960 ;397 ;620 ;5 ;152 ;80 ;5736627 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 250 x 12 x 22;I;700 ;12 ;250 ;22 ;;;18 ;;;;35 ;192 ;110 ;82 ;158000 ;4500 ;;5110 ;29 ;5740 ;459 ;714 ;5 ;215 ;98 ;6584016 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 250 x 12 x 25;I;700 ;12 ;250 ;25 ;;;18 ;;;;35 ;206 ;125 ;81 ;173000 ;4940 ;;5580 ;29 ;6520 ;522 ;807 ;6 ;298 ;119 ;7415771 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 250 x 14 x 22;I;700 ;14 ;250 ;22 ;;;18 ;;;;35 ;205 ;110 ;95 ;162000 ;4640 ;;5330 ;28 ;5750 ;460 ;723 ;5 ;237 ;108 ;6584016 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 250 x 14 x 25;I;700 ;14 ;250 ;25 ;;;18 ;;;;35 ;219 ;125 ;94 ;177000 ;5070 ;;5790 ;29 ;6530 ;522 ;816 ;5 ;320 ;128 ;7415771 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 250 x 14 x 28;I;700 ;14 ;250 ;28 ;;;18 ;;;;35 ;233 ;140 ;93 ;192000 ;5490 ;;6240 ;29 ;7310 ;585 ;910 ;6 ;425 ;152 ;8232000 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 12 x 19;I;700 ;12 ;300 ;19 ;;;18 ;;;;35 ;196 ;114 ;82 ;164000 ;4690 ;;5290 ;29 ;8560 ;571 ;882 ;7 ;175 ;92 ;9912891 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 12 x 22;I;700 ;12 ;300 ;22 ;;;18 ;;;;35 ;214 ;132 ;82 ;183000 ;5230 ;;5860 ;29 ;9910 ;661 ;1020 ;7 ;251 ;114 ;11377179 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 12 x 25;I;700 ;12 ;300 ;25 ;;;18 ;;;;35 ;231 ;150 ;81 ;201000 ;5750 ;;6420 ;30 ;11300 ;751 ;1150 ;7 ;350 ;140 ;12814453 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 14 x 22;I;700 ;14 ;300 ;22 ;;;18 ;;;;35 ;227 ;132 ;95 ;188000 ;5360 ;;6070 ;29 ;9920 ;661 ;1030 ;7 ;273 ;124 ;11377179 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 14 x 25;I;700 ;14 ;300 ;25 ;;;18 ;;;;35 ;244 ;150 ;94 ;206000 ;5880 ;;6630 ;29 ;11300 ;751 ;1160 ;7 ;372 ;149 ;12814453 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 14 x 28;I;700 ;14 ;300 ;28 ;;;18 ;;;;35 ;261 ;168 ;93 ;224000 ;6390 ;;7180 ;29 ;12600 ;841 ;1290 ;7 ;498 ;178 ;14224896 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 14 x 32;I;700 ;14 ;300 ;32 ;;;18 ;;;;35 ;284 ;192 ;92 ;247000 ;7060 ;;7920 ;30 ;14400 ;961 ;1470 ;7 ;714 ;223 ;16064064 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 16 x 22;I;700 ;16 ;300 ;22 ;;;18 ;;;;35 ;240 ;132 ;108 ;192000 ;5490 ;;6290 ;28 ;9930 ;662 ;1040 ;6 ;303 ;138 ;11377179 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 16 x 25;I;700 ;16 ;300 ;25 ;;;18 ;;;;35 ;257 ;150 ;107 ;210000 ;6010 ;;6840 ;29 ;11300 ;752 ;1170 ;7 ;401 ;160 ;12814453 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 16 x 28;I;700 ;16 ;300 ;28 ;;;18 ;;;;35 ;274 ;168 ;106 ;228000 ;6520 ;;7390 ;29 ;12600 ;842 ;1300 ;7 ;527 ;188 ;14224896 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 300 x 16 x 32;I;700 ;16 ;300 ;32 ;;;18 ;;;;35 ;297 ;192 ;105 ;251000 ;7180 ;;8120 ;29 ;14400 ;962 ;1480 ;7 ;742 ;232 ;16064064 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 12 x 22;I;700 ;12 ;350 ;22 ;;;18 ;;;;35 ;236 ;154 ;82 ;208000 ;5950 ;;6600 ;30 ;15700 ;899 ;1370 ;8 ;286 ;130 ;18066539 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 12 x 25;I;700 ;12 ;350 ;25 ;;;18 ;;;;35 ;256 ;175 ;81 ;230000 ;6560 ;;7260 ;30 ;17900 ;1020 ;1560 ;8 ;402 ;161 ;20348877 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 14 x 22;I;700 ;14 ;350 ;22 ;;;18 ;;;;35 ;249 ;154 ;95 ;213000 ;6080 ;;6820 ;29 ;15700 ;899 ;1380 ;8 ;308 ;140 ;18066539 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 14 x 25;I;700 ;14 ;350 ;25 ;;;18 ;;;;35 ;269 ;175 ;94 ;234000 ;6700 ;;7470 ;30 ;17900 ;1020 ;1570 ;8 ;424 ;170 ;20348877 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 14 x 28;I;700 ;14 ;350 ;28 ;;;18 ;;;;35 ;289 ;196 ;93 ;255000 ;7300 ;;8130 ;30 ;20000 ;1140 ;1750 ;8 ;571 ;204 ;22588608 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 14 x 32;I;700 ;14 ;350 ;32 ;;;18 ;;;;35 ;316 ;224 ;92 ;283000 ;8080 ;;8980 ;30 ;22900 ;1310 ;1990 ;9 ;823 ;257 ;25509139 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 16 x 25;I;700 ;16 ;350 ;25 ;;;18 ;;;;35 ;282 ;175 ;107 ;239000 ;6830 ;;7690 ;29 ;17900 ;1020 ;1580 ;8 ;453 ;181 ;20348877 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 16 x 28;I;700 ;16 ;350 ;28 ;;;18 ;;;;35 ;302 ;196 ;106 ;260000 ;7420 ;;8330 ;29 ;20000 ;1140 ;1760 ;8 ;600 ;214 ;22588608 ;;;;3 ;;;;;;;;;;
;Japan;SH;H 700 x 350 x 16 x 32;I;700 ;16 ;350 ;32 ;;;18 ;;;;35 ;329 ;224 ;105 ;287000 ;8200 ;;9190 ;30 ;22900 ;1310 ;2000 ;8 ;851 ;266 ;25509139 ;;;;3 ;;;;;;;;;;
